domain_len,sld_len,subdomain_len,label_count,max_label_len,avg_label_len,total_label_ratio,per_label_ratio,digit_ratio,upper_ratio,hyphen_ratio,alpha_ratio,sld_digit_ratio,sld_alpha_ratio,entropy_full,entropy_sld,entropy_subdomain,bigram_entropy_sld,trigram_entropy_sld,bigram_entropy_full,consonant_vowel_ratio,longest_consonant_run,has_meaningful_word,unique_char_ratio,is_common_tld,is_suspicious_tld,tld_len,has_subdomain,subdomain_count,has_digits,numeric_percentage
13.0,9.0,0.0,2.0,9.0,6.0,0.05138339920948617,0.14285714285714285,0.0,0.0,0.0,0.9999999999166667,0.0,0.9999999998888889,3.584962500721156,3.169925001442312,0.0,3.0,2.8073549220576037,3.4594316186372973,9000000000.0,9.0,0.0,0.9999999998888889,1.0,0.0,3.0,0.0,0.0,0.0,0.0
12.0,8.0,0.0,2.0,8.0,5.5,0.04743083003952569,0.12698412698412698,0.0,0.0,0.0,0.9999999999090909,0.0,0.999999999875,2.913977073182752,2.5,0.0,2.8073549220576037,2.584962500721156,3.3219280948873626,0.33333333327777775,1.0,0.0,0.74999999990625,1.0,0.0,3.0,0.0,0.0,0.0,0.0
28.0,24.0,0.0,2.0,24.0,13.5,0.11067193675889328,0.38095238095238093,0.0,0.0,0.0,0.999999999962963,0.0,0.9999999999583333,3.884155094595804,3.8868421881310113,0.0,4.436605434317883,4.459431618637297,4.623516641218015,2.42857142822449,5.0,0.0,0.6666666666388888,1.0,0.0,3.0,0.0,0.0,0.0,0.0
19.0,4.0,10.0,3.0,10.0,5.666666666666667,0.07509881422924901,0.15873015873015872,0.0,0.0,0.0,0.9999999999411765,0.0,0.99999999975,3.29277019393699,1.5,3.1219280948873624,1.584962500721156,1.0,4.0,3999999999.9999995,4.0,0.0,0.7499999998125,1.0,0.0,3.0,1.0,1.0,0.0,0.0
11.0,8.0,0.0,2.0,8.0,5.0,0.043478260869565216,0.12698412698412698,0.0,0.0,0.0,0.9999999999,0.0,0.999999999875,3.1219280948873624,2.75,0.0,2.8073549220576037,2.584962500721156,3.169925001442312,0.99999999975,1.0,0.0,0.874999999890625,1.0,0.0,2.0,0.0,0.0,0.0,0.0
12.0,7.0,0.0,2.0,7.0,5.5,0.04743083003952569,0.1111111111111111,0.0,0.0,0.0,0.9999999999090909,0.0,0.9999999998571428,2.6635327548042547,2.2359263506290326,0.0,2.584962500721156,2.321928094887362,3.1219280948873624,1.3333333328888888,1.0,0.0,0.7142857141836735,1.0,0.0,4.0,0.0,0.0,0.0,0.0
31.0,27.0,0.0,2.0,27.0,15.0,0.1225296442687747,0.42857142857142855,0.0,0.0,0.0,0.9999999999666667,0.0,0.999999999962963,3.9483943455364034,3.7639657428240807,0.0,4.623516641218015,4.643856189774724,4.789015477886192,2.857142856734694,5.0,0.0,0.5555555555349794,1.0,0.0,3.0,0.0,0.0,0.0,0.0
19.0,4.0,10.0,3.0,10.0,5.666666666666667,0.07509881422924901,0.15873015873015872,0.0,0.0,0.0,0.9999999999411765,0.0,0.99999999975,2.910992253015045,1.5,2.6464393446710157,1.584962500721156,1.0,3.875,3999999999.9999995,4.0,0.0,0.7499999998125,1.0,0.0,3.0,1.0,1.0,0.0,0.0
16.0,12.0,0.0,2.0,12.0,7.5,0.06324110671936758,0.19047619047619047,0.06666666666222222,0.0,0.0,0.9333333332711111,0.08333333332638888,0.9166666665902777,3.139572261986723,3.0220552088742005,0.0,3.2776134368191157,3.3219280948873626,3.6644977792004614,4.49999999775,6.0,0.0,0.7499999999375,1.0,0.0,3.0,0.0,0.0,1.0,0.06249999999609375
29.0,25.0,0.0,2.0,25.0,14.0,0.11462450592885376,0.3968253968253968,0.0,0.0,0.0,0.9999999999642857,0.0,0.99999999996,3.5800503514647373,3.4292750707107134,0.0,4.501629167387822,4.523561956057013,4.680813428089394,1.7777777775802468,4.0,0.0,0.5199999999792,1.0,0.0,3.0,0.0,0.0,0.0,0.0
